CPU,RAM,Storage,GPU,ScreenSize,ScreenType,TouchType,Form,Region,Price in INR
25,15,39,28,10,FHD,Non-Touch,Desktop,CHN,1351290.528
25,15,5,28,13,FHD,Touch,Laptop,GER,2268892.962
20,15,23,19,15,UHD,Non-Touch,Laptop,FRA,2395554.525
25,15,52,19,10,FHD,Non-Touch,Desktop,BRA,2558365.468
25,3,18,3,10,FHD,Non-Touch,Desktop,IND,4356875.768
20,15,4,18,15,FHD,Touch,Laptop,IND,3768517.62
20,3,13,3,10,FHD,Non-Touch,Desktop,FRA,3985709.455
20,3,41,7,17,FHD,Non-Touch,Laptop,IND,3872509.368
44,15,39,28,15,HD+,Non-Touch,Laptop,AUS,1077569.535
20,2,16,7,10,FHD,Non-Touch,Desktop,IND,3509234.568
20,3,52,3,15,FHD,Non-Touch,Laptop,AUS,9263841.195
25,15,40,5,15,FHD,Non-Touch,Laptop,AUS,1543191.3
5,13,39,28,13,HD+,Non-Touch,Laptop,GER,1238494.6
20,7,59,26,17,FHD,Non-Touch,Laptop,FRA,4834634.427
9,15,23,19,10,FHD,Non-Touch,Desktop,FRA,1752254.385
7,15,39,28,15,HD+,Non-Touch,Laptop,AUS,958288.275
20,3,56,9,10,FHD,Non-Touch,Desktop,FRA,2266089.399
20,3,70,5,27,FHD,Touch,Desktop,GBR,4007563.98
12,1,23,26,10,FHD,Non-Touch,Desktop,FRA,1791048.413
25,15,23,5,17,FHD,Touch,Laptop,IND,2432612.952
20,3,56,26,15,UHD,Non-Touch,Laptop,GER,4799050.906
25,3,23,14,15,FHD,Non-Touch,Laptop,FRA,1339954.385
42,13,23,28,15,HD+,Non-Touch,Laptop,CHN,1074011.4
25,15,41,28,15,FHD,Non-Touch,Laptop,IND,3627038.688
6,15,23,28,14,FHD,Touch,Laptop,GER,1940619.912
6,15,23,7,15,UHD,Non-Touch,Laptop,FRA,3057215.343
25,15,55,18,10,FHD,Non-Touch,Desktop,FRA,3274113.843
25,15,4,28,23,FHD,Non-Touch,Desktop,CAN,2418274.04
20,15,41,28,13,QHD+,Touch,Laptop,AUS,3103221.66
6,15,56,5,15,FHD,Non-Touch,Laptop,IND,2931507.04
19,3,49,11,10,FHD,Non-Touch,Desktop,AUS,15550188.99
10,15,75,5,10,FHD,Non-Touch,Desktop,FRA,1758204.315
20,7,23,2,18,FHD,Non-Touch,Laptop,CAN,11582345.32
22,3,23,3,15,FHD,Non-Touch,Laptop,IND,7337389.388
23,13,40,28,12,UHD,Touch,Laptop,AUS,1395812.88
25,15,40,28,12,QHD+,Touch,Laptop,AUS,2239313.58
20,3,55,19,10,FHD,Non-Touch,Desktop,IND,3912132.588
12,3,56,26,10,FHD,Non-Touch,Desktop,IND,4149453.952
6,15,40,28,13,QHD+,Non-Touch,Laptop,GBR,3042845.421
20,15,56,19,10,FHD,Non-Touch,Desktop,FRA,2284527.693
25,15,37,28,10,FHD,Non-Touch,Desktop,GER,3080790.132
20,15,52,28,15,FHD,Non-Touch,Laptop,GER,4686066
20,3,40,19,15,FHD,Non-Touch,Laptop,CHN,5239080
25,8,5,19,10,FHD,Non-Touch,Desktop,FRA,1871538.2
20,7,23,18,17,FHD,Non-Touch,Laptop,CHN,8051148
12,15,23,10,15,FHD,Non-Touch,Laptop,FRA,1247379.21
20,3,23,19,15,QHD+,Touch,Laptop,USA,7266647.808
19,3,54,11,10,FHD,Non-Touch,Desktop,FRA,7065313.689
6,15,70,28,15,HD,Non-Touch,Laptop,CHN,1179212.328
1,7,59,2,17,UHD,Non-Touch,Laptop,FRA,8321579.196
1,3,54,32,15,QHD+,Non-Touch,Laptop,IND,8192092.062
25,15,49,28,14,FHD,Non-Touch,Laptop,BRA,1769832.902
20,13,56,5,15,FHD,Non-Touch,Laptop,FRA,1414017.5
22,3,9,3,10,FHD,Non-Touch,Desktop,FRA,4522042.161
25,13,4,28,14,FHD,Non-Touch,Laptop,AUS,1532382.705
25,13,39,28,13,HD+,Non-Touch,Laptop,BRA,1822540.484
22,1,56,17,15,FHD,Non-Touch,Laptop,FRA,2921251.9
6,15,4,33,10,FHD,Non-Touch,Desktop,IND,1233717.276
22,3,56,26,17,FHD,Non-Touch,Laptop,AUS,9186115.47
35,15,23,32,17,FHD,Non-Touch,Desktop,GER,1784198.78
20,15,54,17,10,FHD,Non-Touch,Desktop,FRA,3653485.563
20,7,39,28,15,UHD,Non-Touch,Desktop,CHN,11758219.2
6,15,40,28,13,UHD,Non-Touch,Laptop,FRA,2508219.098
20,3,52,9,10,FHD,Non-Touch,Desktop,IND,3140458.608
20,15,23,17,10,FHD,Non-Touch,Desktop,FRA,3305813.077
23,15,54,28,12,FHD+,Non-Touch,Laptop,FRA,2919564.935
22,3,52,26,10,FHD,Non-Touch,Desktop,FRA,4649547.056
1,7,23,32,15,QHD+,Non-Touch,Laptop,IND,10616103.88
14,15,4,5,10,FHD,Non-Touch,Desktop,IND,1234048.956
20,3,54,7,15,FHD,Non-Touch,Laptop,IND,5261517.576
25,13,40,28,17,FHD,Non-Touch,Laptop,BRA,1603253.674
20,16,56,14,15,FHD,Non-Touch,Laptop,IND,3216776.052
20,3,55,28,15,UHD,Non-Touch,Desktop,AUS,3690098.58
5,15,41,28,14,FHD,Non-Touch,Laptop,FRA,1994892.9
20,7,64,28,10,FHD,Non-Touch,Desktop,FRA,3031207.179
12,5,70,19,10,FHD,Non-Touch,Desktop,FRA,1891238.986
12,15,23,10,17,HD+,Non-Touch,Laptop,FRA,1280552.007
5,13,39,28,14,FHD,Non-Touch,Laptop,CHN,2193483.348
20,3,37,14,15,FHD,Non-Touch,Laptop,GBR,4100255.936
20,3,54,28,14,QHD+,Touch,Laptop,CAN,4094998.18
2,15,23,10,15,HD+,Touch,Laptop,FRA,1094890.944
22,15,56,28,10,FHD,Non-Touch,Desktop,GER,1680268.8
20,15,53,9,10,FHD,Non-Touch,Desktop,FRA,1893128.965
20,15,41,28,12,QHD+,Touch,Laptop,USA,3490429.32
25,13,70,5,15,FHD,Non-Touch,Laptop,FRA,1433029.5
20,3,56,5,10,FHD,Non-Touch,Desktop,IND,4497149.566
7,15,41,28,14,FHD,Non-Touch,Laptop,AUS,1232688.345
25,15,56,28,15,FHD,Non-Touch,Laptop,AUS,1900393.215
20,3,23,29,15,FHD,Non-Touch,Laptop,IND,5235997.48
25,15,54,14,15,FHD,Non-Touch,Laptop,AUS,1996090.11
20,15,70,14,10,FHD,Non-Touch,Desktop,FRA,2405948.895
25,15,40,28,12,HD+,Non-Touch,Laptop,FRA,1750436.982
9,15,59,14,10,FHD,Non-Touch,Desktop,FRA,1733458.86
25,15,40,5,10,FHD,Non-Touch,Desktop,FRA,1973950.888
25,3,23,5,10,FHD,Non-Touch,Desktop,FRA,1863378.825
10,15,23,17,15,FHD,Non-Touch,Laptop,AUS,2503943.505
20,3,5,28,10,FHD,Non-Touch,Desktop,FRA,2283271.9
20,15,23,28,14,HD+,Touch,Laptop,CHN,1602565.146
20,9,54,10,15,UHD,Touch,Laptop,FRA,4443788.839
6,13,40,28,13,FHD+,Touch,Laptop,CAN,2562377.09
20,3,56,7,15,FHD,Non-Touch,Laptop,CAN,4129042.418
10,15,70,18,10,FHD,Non-Touch,Desktop,GER,3768828.532
20,3,23,7,10,FHD,Non-Touch,Desktop,CAN,4133192.7
25,15,56,18,15,FHD,Non-Touch,Laptop,AUS,2796630.165
10,3,56,19,10,FHD,Non-Touch,Desktop,IND,3256476.09
6,15,54,5,15,FHD,Touch,Laptop,IND,3255403.116
20,15,55,19,15,FHD,Non-Touch,Laptop,BRA,3122058.423
20,3,56,26,15,FHD,Non-Touch,Laptop,IND,5765285.064
20,15,54,28,13,QHD,Touch,Laptop,IND,4007228.316
20,3,52,28,17,FHD,Touch,Laptop,FRA,3357901.4
20,7,41,28,15,FHD,Non-Touch,Desktop,CHN,11265080.4
20,3,41,19,13,UHD,Touch,Laptop,AUS,6352426.08
25,13,23,29,15,FHD,Non-Touch,Laptop,GER,1129936.57
20,16,53,5,15,FHD,Non-Touch,Laptop,FRA,1913288.741
22,3,56,18,17,FHD,Non-Touch,Laptop,AUS,8861430.958
12,3,56,9,17,FHD,Non-Touch,Laptop,FRA,2980815.6
20,15,54,28,12,FHD+,Touch,Laptop,AUS,2460115.14
22,3,52,26,17,UHD,Non-Touch,Laptop,AUS,7348525.485
25,13,70,4,15,FHD,Non-Touch,Laptop,CAN,1662524.5
6,13,41,28,14,FHD,Non-Touch,Laptop,AUS,2111943.96
20,7,56,24,18,FHD,Non-Touch,Laptop,AUS,11536239.54
20,3,23,28,15,UHD,Touch,Laptop,IND,9014490.702
25,13,53,5,15,FHD,Non-Touch,Laptop,CAN,1748537.245
20,7,23,14,10,FHD,Non-Touch,Desktop,FRA,2334737.678
25,15,54,18,15,FHD,Non-Touch,Laptop,IND,4287307.57
22,3,56,17,17,FHD,Non-Touch,Laptop,FRA,3266528.65
19,12,55,11,10,FHD,Non-Touch,Desktop,AUS,16448058.14
20,3,54,28,12,FHD,Touch,Laptop,FRA,2842129.29
20,3,23,5,27,UHD,Touch,Desktop,AUS,4292436.645
20,3,4,28,17,FHD,Touch,Laptop,FRA,2142678.573
12,3,13,18,10,FHD,Non-Touch,Desktop,FRA,2739050.601
20,15,53,28,15,UHD,Touch,Laptop,FRA,1947287.601
25,15,23,19,17,FHD,Non-Touch,Laptop,IND,3117989.756
20,3,55,19,17,UHD,Non-Touch,Laptop,BRA,5138077.823
20,7,56,31,10,FHD,Non-Touch,Desktop,IND,6200108.81
20,15,5,7,17,QHD,Non-Touch,Laptop,FRA,3433898.538
10,15,54,12,10,FHD,Non-Touch,Desktop,FRA,2272724.559
25,15,40,28,15,UHD,Non-Touch,Laptop,FRA,3094783.02
12,15,23,32,10,FHD,Non-Touch,Desktop,FRA,1497747.3
26,13,67,28,14,HD,Non-Touch,Laptop,FRA,464481.815
20,15,56,28,10,FHD,Non-Touch,Desktop,BRA,4677166.614
13,7,55,2,10,FHD,Non-Touch,Desktop,FRA,4078292.4
20,3,4,19,10,FHD,Non-Touch,Desktop,IND,3075949.66
25,15,41,28,12,QHD+,Non-Touch,Laptop,AUS,4576481.28
13,3,54,6,15,FHD,Non-Touch,Laptop,CHN,3662166.866
25,15,23,35,15,HD,Non-Touch,Laptop,CHN,1269702.852
1,3,70,32,15,QHD+,Non-Touch,Laptop,IND,11677431.28
22,3,52,3,17,FHD,Non-Touch,Laptop,AUS,12143991.48
10,15,1,12,15,FHD,Non-Touch,Laptop,GER,2864385.454
10,13,41,12,15,FHD,Non-Touch,Laptop,FRA,1935726.8
20,3,16,19,15,FHD,Touch,Laptop,CAN,4393309.83
20,13,23,4,15,FHD,Non-Touch,Laptop,CHN,1805941.242
20,15,70,28,17,FHD,Non-Touch,Laptop,FRA,1787134.468
22,15,43,14,10,FHD,Non-Touch,Desktop,FRA,1895410.461
10,15,23,14,15,FHD,Non-Touch,Laptop,AUS,1974337.785
20,3,4,7,17,QHD,Non-Touch,Laptop,FRA,4536398.398
1,15,5,5,15,FHD,Non-Touch,Laptop,FRA,1831983.447
12,15,54,28,10,FHD,Non-Touch,Laptop,AUS,1910833.575
25,15,8,5,15,FHD,Non-Touch,Laptop,AUS,1620350.865
1,3,54,14,15,UHD,Non-Touch,Laptop,IND,6635678.434
2,15,40,10,13,FHD,Touch,Laptop,USA,2335238.136
20,15,41,5,13,QHD+,Touch,Laptop,USA,4667454.288
20,3,70,14,10,FHD,Non-Touch,Desktop,FRA,2380818.356
22,15,23,26,15,FHD,Non-Touch,Laptop,FRA,5403587.7
20,3,56,2,17,QHD,Non-Touch,Laptop,AUS,9098975.025
25,13,42,4,15,FHD,Non-Touch,Laptop,GER,1971787.636
20,15,54,28,14,QHD+,Non-Touch,Laptop,AUS,3574286.52
42,15,40,28,17,FHD,Non-Touch,Laptop,BRA,1532367.617
20,1,23,19,10,FHD,Non-Touch,Desktop,FRA,2142734.356
13,7,52,7,15,FHD,Non-Touch,Laptop,BRA,5643925.535
20,11,54,28,14,UHD,Non-Touch,Laptop,AUS,2273765.13
22,15,23,18,15,FHD,Non-Touch,Laptop,FRA,3688978.3
6,15,41,28,13,UHD,Touch,Laptop,CAN,3520019.23
20,7,52,3,10,FHD,Non-Touch,Desktop,BRA,6807645.482
20,15,4,14,17,FHD,Non-Touch,Laptop,IND,2893235.982
20,15,23,28,15,UHD,Non-Touch,Laptop,GBR,2848035.799
25,15,4,14,15,FHD,Touch,Laptop,IND,2564640.792
25,3,54,28,13,UHD,Non-Touch,Laptop,IND,5067427.4
22,3,16,17,10,FHD,Non-Touch,Desktop,GBR,3472961.303
22,15,56,18,15,FHD,Non-Touch,Laptop,CAN,4119850.307
25,15,23,14,15,FHD,Non-Touch,Laptop,IND,2425003.84
22,15,56,18,17,FHD,Non-Touch,Laptop,IND,4103644.818
44,13,39,28,13,HD+,Non-Touch,Laptop,GER,670426.722
12,3,41,10,15,FHD,Touch,Laptop,FRA,1914506.244
20,3,39,18,15,FHD,Non-Touch,Laptop,CHN,6203332.8
25,3,4,28,15,HD+,Non-Touch,Laptop,AUS,1957713.66
20,3,54,28,14,FHD,Non-Touch,Laptop,IND,4721436.65
25,3,4,7,15,FHD,Non-Touch,Laptop,FRA,3424462.188
20,3,56,5,27,UHD,Non-Touch,Desktop,BRA,4748442.816
25,15,70,7,10,FHD,Non-Touch,Desktop,FRA,3122097.167
20,15,70,35,15,HD+,Non-Touch,Laptop,CHN,1429770.268
13,7,52,25,17,FHD,Non-Touch,Laptop,CAN,8236116.98
42,13,39,28,14,FHD,Non-Touch,Laptop,AUS,1146639.795
20,15,4,28,14,FHD,Touch,Laptop,IND,2243106.25
20,15,56,7,17,FHD,Non-Touch,Laptop,IND,3866817.402
1,15,4,19,15,FHD,Non-Touch,Laptop,AUS,4269391.56
20,5,23,19,10,FHD,Non-Touch,Desktop,FRA,1901885.139
22,15,54,14,10,FHD,Non-Touch,Desktop,FRA,2086366.653
25,15,54,5,15,FHD,Touch,Laptop,IND,2578668.75
6,15,23,5,15,FHD,Non-Touch,Laptop,CAN,2107807.72
25,15,56,28,13,FHD,Non-Touch,Laptop,IND,2584444.968
22,15,23,18,17,FHD,Non-Touch,Laptop,GBR,6726962.844
22,15,52,26,17,FHD,Non-Touch,Laptop,AUS,4102546.77
20,15,41,28,14,FHD,Touch,Laptop,AUS,1512910.035
13,3,56,22,14,FHD,Non-Touch,Laptop,CAN,3528648.323
20,7,12,5,10,FHD,Non-Touch,Desktop,FRA,3292703.4
1,7,70,26,15,FHD,Non-Touch,Laptop,FRA,5807441.927
25,15,41,5,17,FHD,Non-Touch,Laptop,IND,2326484.342
20,3,56,14,15,FHD,Non-Touch,Laptop,IND,3361627.542
25,15,54,28,14,UHD,Touch,Laptop,FRA,1869468.006
20,3,23,28,14,FHD,Touch,Laptop,CHN,5530140
2,13,40,10,13,FHD,Touch,Laptop,IND,1292989.838
25,7,4,19,15,FHD,Non-Touch,Laptop,FRA,3030320.041
20,3,54,28,13,QHD,Touch,Laptop,IND,6537599.004
25,15,70,28,13,FHD,Touch,Laptop,FRA,4182827.985
20,3,31,11,10,FHD,Non-Touch,Desktop,FRA,5275178.02
25,3,23,28,13,FHD,Non-Touch,Laptop,FRA,5720237.999
20,3,54,10,15,UHD,Touch,Laptop,GBR,6539498.014
25,11,54,28,13,FHD,Touch,Laptop,FRA,2314492.957
20,3,56,28,17,FHD,Touch,Laptop,FRA,2676413.355
2,13,23,10,15,FHD,Non-Touch,Laptop,CAN,1086058.61
42,13,23,28,23,FHD,Non-Touch,Desktop,CHN,1472031.54
25,15,23,28,15,FHD,Touch,Laptop,IND,2212519.47
25,3,4,7,10,FHD,Non-Touch,Desktop,BRA,4811357.713
25,15,16,28,15,FHD,Non-Touch,Laptop,AUS,1822836.015
20,15,41,12,15,FHD,Non-Touch,Laptop,FRA,1982295
10,3,56,12,17,FHD,Non-Touch,Laptop,BRA,3125356.689
20,15,5,7,10,FHD,Non-Touch,Desktop,FRA,3086731.536
20,3,16,4,23,FHD,Touch,Desktop,CAN,3727129.77
20,3,39,14,17,FHD,Non-Touch,Laptop,CHN,5326902
12,15,41,10,14,FHD,Non-Touch,Laptop,IND,1834361.802
1,15,41,14,15,FHD,Non-Touch,Laptop,FRA,2104037.852
20,1,23,17,10,FHD,Non-Touch,Desktop,FRA,2015445.852
25,15,4,5,10,FHD,Non-Touch,Laptop,IND,2137721.04
20,3,23,29,14,FHD,Non-Touch,Laptop,IND,5358372.684
42,15,39,28,15,HD+,Non-Touch,Laptop,AUS,1330227.36
20,7,41,4,15,FHD,Non-Touch,Laptop,USA,1787787.943
25,7,4,28,15,FHD,Touch,Laptop,FRA,1261416.1
1,3,52,3,15,FHD,Touch,Laptop,CAN,8653944.39
20,13,40,28,14,FHD,Non-Touch,Laptop,AUS,970976.16
25,3,5,28,14,FHD,Non-Touch,Laptop,GER,2360140.86
44,13,41,28,14,FHD,Non-Touch,Laptop,AUS,1032803.73
12,15,54,10,10,FHD,Touch,Laptop,CAN,3027959.48
20,15,46,28,13,FHD,Non-Touch,Laptop,CAN,2585878.75
25,15,53,5,17,FHD,Non-Touch,Laptop,FRA,2198173.796
19,3,70,11,10,FHD,Non-Touch,Desktop,AUS,16642167.15
25,15,4,28,14,HD+,Non-Touch,Laptop,AUS,1466978.52
20,3,16,2,10,FHD,Non-Touch,Desktop,IND,6025894.672
6,3,40,28,13,QHD+,Non-Touch,Laptop,IND,4305045.92
6,15,56,28,17,FHD,Non-Touch,Laptop,IND,2096737.398
21,15,41,28,13,HD+,Non-Touch,Laptop,IND,3595924.92
2,15,23,10,10,FHD,Non-Touch,Desktop,FRA,912637.74
20,13,40,28,15,FHD,Non-Touch,Laptop,AUS,967033.62
22,3,52,17,15,FHD,Non-Touch,Laptop,IND,4206665.19
1,7,10,3,17,FHD,Non-Touch,Laptop,FRA,9801411.9
42,15,4,28,17,FHD,Non-Touch,Laptop,BRA,1581462.89
22,15,23,19,15,UHD,Non-Touch,Laptop,FRA,2561487.726
20,3,54,10,15,FHD,Touch,Laptop,IND,5648285.468
19,7,55,3,10,FHD,Non-Touch,Desktop,USA,11228003.73
20,15,4,14,17,FHD,Touch,Laptop,FRA,2201898.3
25,16,54,5,17,FHD,Non-Touch,Laptop,FRA,2051117.705
20,3,47,19,15,FHD,Non-Touch,Laptop,CHN,5998293
25,13,23,28,23,FHD,Non-Touch,Desktop,AUS,1894345.744
20,7,67,7,15,FHD,Non-Touch,Laptop,AUS,8389164.42
12,15,43,18,10,FHD,Non-Touch,Desktop,FRA,1924571.621
20,15,56,26,15,FHD,Non-Touch,Laptop,IND,5674911.578
20,15,23,10,15,FHD,Non-Touch,Laptop,FRA,1093306.2
13,15,41,28,12,UHD,Touch,Laptop,AUS,4162368
20,16,56,28,15,FHD,Non-Touch,Laptop,AUS,1844777.025
20,15,4,5,15,FHD,Non-Touch,Laptop,IND,2485696.668
20,7,26,2,17,FHD,Non-Touch,Laptop,FRA,7839977.6
20,13,41,35,14,FHD,Non-Touch,Laptop,AUS,1845354.42
20,15,23,7,15,FHD,Touch,Laptop,BRA,3956603.636
20,15,5,18,17,FHD,Non-Touch,Laptop,FRA,4377532.551
25,15,70,35,10,FHD,Non-Touch,Desktop,USA,1932134.4
25,15,41,5,15,FHD,Touch,Laptop,IND,3438881.67
22,3,11,17,10,FHD,Non-Touch,Desktop,FRA,3323465.544
12,15,23,26,10,FHD,Non-Touch,Desktop,FRA,2857762.586
10,15,52,14,15,FHD,Non-Touch,Laptop,AUS,2051185.185
12,3,56,33,10,FHD,Non-Touch,Desktop,IND,2650458.888
10,15,4,5,15,FHD,Non-Touch,Laptop,FRA,1912307.502
25,15,57,14,10,FHD,Non-Touch,Desktop,CAN,2194208.244
10,3,41,5,15,FHD,Non-Touch,Laptop,AUS,2223163.11
20,3,54,28,13,UHD,Touch,Laptop,AUS,4484301.36
25,15,23,28,21,UHD,Touch,Desktop,FRA,1347757.537
6,15,4,19,15,FHD,Non-Touch,Laptop,FRA,2248249.5
13,15,4,1,17,FHD,Non-Touch,Laptop,IND,2626378.51
20,7,54,7,15,FHD,Non-Touch,Laptop,AUS,8449537.005
6,15,4,32,15,FHD,Non-Touch,Laptop,IND,2654584.758
25,3,40,14,15,FHD,Non-Touch,Laptop,BRA,3070952.157
14,13,23,4,15,HD+,Non-Touch,Laptop,GER,1143194.5
22,1,52,17,10,FHD,Non-Touch,Desktop,AUS,3385911.375
20,7,70,3,17,FHD,Non-Touch,Laptop,FRA,7113307.418
25,16,23,33,10,FHD,Non-Touch,Desktop,FRA,1692052.439
20,3,56,28,13,FHD,Non-Touch,Laptop,GER,2843252.048
20,3,46,19,15,UHD,Touch,Laptop,CHN,9259034.4
20,7,59,7,17,FHD,Non-Touch,Laptop,FRA,4673664.1
10,7,23,5,10,FHD,Non-Touch,Desktop,GBR,2187766.742
25,3,70,28,10,FHD,Non-Touch,Desktop,FRA,2057487.39
19,3,76,3,10,FHD,Non-Touch,Desktop,IND,13831860.64
22,2,74,28,10,FHD,Non-Touch,Desktop,FRA,6008651.411
20,3,70,28,13,UHD,Non-Touch,Laptop,CHN,7077067.2
25,15,41,28,14,HD+,Non-Touch,Laptop,AUS,1526780.64
20,3,53,26,17,FHD,Non-Touch,Laptop,FRA,5652477.39
20,3,54,28,14,FHD,Touch,Laptop,IND,5688985.792
19,3,56,2,10,FHD,Non-Touch,Desktop,IND,12029255.24
19,3,49,3,10,FHD,Non-Touch,Desktop,AUS,13603459.91
5,15,23,28,12,HD+,Non-Touch,Laptop,AUS,1937603.01
25,15,41,5,10,FHD,Non-Touch,Desktop,FRA,2229130.869
42,13,40,28,15,FHD,Non-Touch,Laptop,IND,1151138.38
22,3,56,18,15,FHD,Non-Touch,Laptop,AUS,4423972.56
12,3,17,3,10,FHD,Non-Touch,Desktop,FRA,4729565.127
20,3,66,7,17,FHD,Non-Touch,Laptop,FRA,3628777.32
25,3,56,5,10,FHD,Non-Touch,Desktop,IND,3479654.682
20,3,23,28,13,FHD+,Touch,Laptop,FRA,6136446.4
20,13,56,29,13,FHD,Touch,Laptop,FRA,2719332
20,15,16,5,15,FHD,Non-Touch,Laptop,FRA,2205369.264
20,3,23,28,13,FHD,Touch,Laptop,IND,5089362.656
22,3,56,12,17,FHD,Non-Touch,Laptop,BRA,3711489.78
13,3,16,1,15,FHD,Non-Touch,Laptop,IND,3483946.578
12,16,70,10,15,HD+,Non-Touch,Laptop,USA,2292250.711
25,15,23,28,17,HD+,Non-Touch,Laptop,FRA,1420036.8
22,3,56,18,10,FHD,Non-Touch,Desktop,IND,4826443.552
20,3,47,14,17,FHD,Non-Touch,Laptop,CHN,5079362.4
12,15,41,28,15,FHD,Touch,Laptop,FRA,1813389.795
22,3,31,9,10,FHD,Non-Touch,Desktop,FRA,3412477.25
10,15,56,28,10,FHD,Non-Touch,Desktop,AUS,1846943.91
2,13,23,28,10,FHD,Non-Touch,Desktop,CAN,1094675.4
26,13,40,28,15,HD+,Non-Touch,Laptop,USA,984148.0992
20,3,10,32,15,QHD+,Non-Touch,Laptop,IND,15341331.87
20,3,4,18,15,FHD,Non-Touch,Laptop,FRA,3649968.959
12,7,38,9,10,FHD,Non-Touch,Desktop,FRA,5244708.7
25,3,53,14,10,FHD,Non-Touch,Desktop,CAN,2468149.702
1,7,56,2,17,QHD,Non-Touch,Laptop,CAN,8918880.27
23,13,40,28,12,QHD+,Touch,Laptop,FRA,1597075.2
25,13,23,4,15,FHD,Non-Touch,Laptop,GER,1409592.8
20,15,43,14,10,FHD,Non-Touch,Desktop,FRA,2125492.145
42,13,39,28,10,FHD,Non-Touch,Desktop,GER,1317065.12
20,3,23,28,13,FHD,Non-Touch,Laptop,IND,3911688.2
40,13,23,28,15,FHD,Non-Touch,Laptop,CAN,1039382.717
26,13,23,28,15,HD+,Non-Touch,Laptop,GBR,781206.755
22,3,41,18,17,FHD,Non-Touch,Laptop,USA,6582609.936
25,15,23,5,15,UHD,Non-Touch,Laptop,FRA,2154269.082
25,3,54,5,15,UHD,Touch,Laptop,FRA,3292863.7
20,3,39,29,15,FHD,Touch,Laptop,FRA,3111633.609
20,3,23,32,15,UHD,Non-Touch,Laptop,FRA,6527617.096
42,15,41,28,10,FHD,Non-Touch,Desktop,FRA,1492377.04
22,7,70,14,15,FHD,Non-Touch,Laptop,AUS,3099255.6
25,7,41,4,15,FHD,Non-Touch,Laptop,USA,1582908.894
20,15,52,19,15,FHD,Non-Touch,Laptop,FRA,2358982.5
20,3,70,5,15,FHD,Non-Touch,Laptop,AUS,2751496.02
22,3,56,26,17,FHD,Non-Touch,Desktop,AUS,9984210.705
25,15,23,35,15,FHD,Non-Touch,Laptop,GER,1798096.454
1,3,54,5,15,FHD,Non-Touch,Laptop,IND,6020020.16
25,3,54,28,13,FHD+,Touch,Laptop,AUS,5828639.88
20,7,16,7,10,FHD,Non-Touch,Desktop,FRA,3446077.026
20,15,52,5,15,FHD,Touch,Laptop,IND,3320891.7
20,15,23,28,13,FHD,Touch,Laptop,FRA,2485692.3
25,15,70,28,15,FHD,Non-Touch,Laptop,CAN,1643151.51
20,3,41,28,15,UHD,Non-Touch,Laptop,FRA,5057337.012
25,13,23,28,14,FHD,Touch,Laptop,GER,2159891.58
25,3,54,10,15,FHD,Touch,Laptop,IND,6705527.472
20,15,56,2,15,FHD,Non-Touch,Laptop,AUS,7594934.76
25,15,40,28,15,FHD,Touch,Laptop,FRA,1496471.977
20,2,59,5,10,FHD,Non-Touch,Desktop,FRA,4376055.6
6,13,23,28,15,HD,Non-Touch,Laptop,CHN,1534781.682
25,15,41,35,15,FHD,Non-Touch,Laptop,USA,2158516.095
20,7,66,14,15,FHD,Non-Touch,Laptop,FRA,3273218.949
12,15,13,18,10,FHD,Non-Touch,Desktop,FRA,2607112.928
20,7,24,11,10,FHD,Non-Touch,Desktop,FRA,6325540.914
20,3,56,14,10,FHD,Non-Touch,Desktop,BRA,2883071.014
12,15,41,10,15,HD+,Non-Touch,Laptop,FRA,1384296.928
25,15,41,28,13,HD+,Non-Touch,Laptop,IND,3729358.612
37,15,23,28,10,FHD,Non-Touch,Desktop,CAN,654990.6636
20,3,70,5,27,FHD,Non-Touch,Desktop,GBR,4499649.217
25,7,41,28,13,FHD,Non-Touch,Laptop,IND,1908798.444
25,15,23,20,14,FHD,Non-Touch,Laptop,AUS,2188556.055
22,7,54,18,17,FHD,Non-Touch,Laptop,FRA,5094296.844
20,15,5,19,17,FHD,Non-Touch,Laptop,FRA,3010256.844
20,15,23,28,15,HD,Non-Touch,Laptop,CHN,2182783.302
1,3,52,2,15,FHD,Non-Touch,Laptop,CAN,6178835.317
25,15,16,28,10,FHD,Non-Touch,Desktop,IND,1909953.192
12,7,56,10,15,FHD,Touch,Laptop,FRA,1389979.5
20,13,40,14,10,FHD,Non-Touch,Desktop,FRA,1958433.323
25,15,23,28,21,FHD,Non-Touch,Desktop,GER,1557169.922
20,15,23,14,17,UHD,Non-Touch,Laptop,FRA,2949678.774
42,15,39,28,14,HD+,Non-Touch,Laptop,AUS,1321539.135
6,13,40,28,15,HD+,Non-Touch,Laptop,AUS,1252721.925
1,7,54,32,15,QHD+,Non-Touch,Laptop,IND,12439892.05
42,13,41,28,13,FHD,Non-Touch,Laptop,AUS,1394471.295
20,3,72,18,10,FHD,Non-Touch,Desktop,FRA,3021176.76
13,3,28,7,17,FHD,Non-Touch,Laptop,IND,4928975.758
20,3,23,7,17,QHD,Non-Touch,Laptop,IND,6127329.95
1,7,56,7,15,UHD,Non-Touch,Laptop,FRA,4959042.718
25,15,54,28,14,FHD+,Touch,Laptop,AUS,2094400.875
35,3,16,7,10,FHD,Non-Touch,Desktop,AUS,9329086.9
